For npts = 10 (steps of 2PI/10)
i x[i] sin(x) est(sin(x)) error
0.307876	0.303035	0.302887	0.000148717
0.314159	0.309017	0.308862	0.000154777
0.320442	0.314987	0.314826	0.000160955
0.326726	0.320944	0.320776	0.000167251
0.333009	0.326888	0.326714	0.000173665
0.339292	0.33282	0.332639	0.000180195
0.345575	0.338738	0.338551	0.000186843
0.351858	0.344643	0.344449	0.000193607
0.358142	0.350534	0.350334	0.000200488
0.364425	0.356412	0.356204	0.000207484
0.370708	0.362275	0.362061	0.000214597
0.376991	0.368125	0.367903	0.000221825
0.383274	0.373959	0.37373	0.000229168
0.389557	0.379779	0.379542	0.000236626
0.395841	0.385584	0.38534	0.000244199
0.402124	0.391374	0.391122	0.000251887
0.408407	0.397148	0.396888	0.000259688
0.41469	0.402906	0.402639	0.000267603
0.420973	0.408649	0.408373	0.000275632
0.427257	0.414376	0.414092	0.000283774
0.43354	0.420086	0.419794	0.000292028
0.439823	0.425779	0.425479	0.000300395
0.446106	0.431456	0.431147	0.000308875
0.452389	0.437116	0.436798	0.000317466
0.458673	0.442758	0.442432	0.000326168
0.464956	0.448383	0.448048	0.000334982
0.471239	0.45399	0.453647	0.000343907
0.477522	0.45958	0.459227	0.000352942
0.483805	0.465151	0.464789	0.000362087
0.490088	0.470704	0.470333	0.000371342
0.496372	0.476238	0.475857	0.000380706
0.502655	0.481754	0.481363	0.000390179
0.508938	0.48725	0.48685	0.000399761
0.515221	0.492727	0.492318	0.000409451
0.521504	0.498185	0.497766	0.000419249
0.527788	0.503623	0.503194	0.000429154
0.534071	0.509041	0.508602	0.000439167
0.540354	0.51444	0.51399	0.000449286
0.546637	0.519817	0.519358	0.000459511
0.55292	0.525175	0.524705	0.000469842
0.559203	0.530511	0.530031	0.000480279
0.565487	0.535827	0.535336	0.000490821
0.57177	0.541121	0.54062	0.000501468
0.578053	0.546394	0.545882	0.000512218
0.584336	0.551646	0.551123	0.000523073
0.590619	0.556876	0.556342	0.000534031
0.596903	0.562083	0.561538	0.000545092
0.603186	0.567269	0.566713	0.000556255
0.609469	0.572432	0.571865	0.00056752
0.615752	0.577573	0.576994	0.000578887
0.622035	0.58269	0.5821	0.000590356
0.628319	0.587785	0.587183	0.000601925
0.634602	0.592857	0.592243	0.000613594
0.640885	0.597905	0.59728	0.000625363
0.647168	0.60293	0.602292	0.000637231
0.653451	0.60793	0.607281	0.000649198
0.659734	0.612907	0.612246	0.000661264
0.666018	0.61786	0.617186	0.000673427
0.672301	0.622788	0.622102	0.000685688
0.678584	0.627691	0.626993	0.000698046
0.684867	0.63257	0.63186	0.000710501
0.69115	0.637424	0.636701	0.000723051
0.697434	0.642253	0.641517	0.000735697
0.703717	0.647056	0.646308	0.000748438
0.71	0.651834	0.651072	0.000761273
0.716283	0.656586	0.655812	0.000774202
0.722566	0.661312	0.660525	0.000787225
0.728849	0.666012	0.665212	0.000800341
0.735133	0.670686	0.669872	0.000813549
0.741416	0.675333	0.674506	0.000826849
0.747699	0.679953	0.679113	0.00084024
0.753982	0.684547	0.683693	0.000853722
0.760265	0.689114	0.688247	0.000867295
0.766549	0.693653	0.692772	0.000880957
0.772832	0.698165	0.697271	0.000894709
0.779115	0.70265	0.701741	0.000908549
0.785398	0.707107	0.706184	0.000922477
0.791681	0.711536	0.710599	0.000936494
0.797965	0.715936	0.714986	0.000950597
0.804248	0.720309	0.719344	0.000964786
0.810531	0.724653	0.723674	0.000979062
0.816814	0.728969	0.727975	0.000993423
0.823097	0.733255	0.732247	0.00100787
0.82938	0.737513	0.736491	0.0010224
0.835664	0.741742	0.740705	0.00103701
0.841947	0.745941	0.744889	0.00105171
0.84823	0.750111	0.749045	0.00106649
0.854513	0.754251	0.75317	0.00108135
0.860796	0.758362	0.757266	0.00109629
0.86708	0.762443	0.761331	0.00111131
0.873363	0.766493	0.765367	0.00112642
0.879646	0.770513	0.769372	0.0011416
0.885929	0.774503	0.773346	0.00115686
0.892212	0.778462	0.77729	0.0011722
0.898495	0.782391	0.781203	0.00118762
0.904779	0.786288	0.785085	0.00120312
0.911062	0.790155	0.788936	0.00121869
0.917345	0.79399	0.792756	0.00123434
0.923628	0.797794	0.796544	0.00125006
0.929911	0.801567	0.800301	0.00126586
0.936195	0.805308	0.804026	0.00128173
0.942478	0.809017	0.807719	0.00129767
0.948761	0.812694	0.81138	0.00131369
0.955044	0.816339	0.815009	0.00132978
0.961327	0.819952	0.818606	0.00134594
0.967611	0.823533	0.82217	0.00136217
0.973894	0.827081	0.825702	0.00137848
0.980177	0.830596	0.829201	0.00139485
0.98646	0.834078	0.832667	0.00141129
0.992743	0.837528	0.8361	0.0014278
0.999026	0.840945	0.8395	0.00144438
1.00531	0.844328	0.842867	0.00146102
1.01159	0.847678	0.8462	0.00147773
1.01788	0.850994	0.8495	0.00149451
